,iid,intel,match
3976,271,8.0,0
3977,271,6.0,0
3978,271,7.0,1
3979,271,5.0,0
3980,271,4.0,0
3981,271,6.0,0
3982,271,6.0,0
3983,271,4.0,0
3984,271,6.0,0
3985,271,7.0,0
3986,271,7.0,0
3987,271,6.0,0
3988,271,7.0,0
3989,271,6.0,1
3990,272,7.0,0
3991,272,7.0,0
3992,272,8.0,0
3993,272,9.0,0
3994,272,8.0,0
3995,272,10.0,0
3996,272,8.0,0
3997,272,8.0,0
3998,272,9.0,0
3999,272,9.0,0
4000,272,7.0,0
4001,272,6.0,0
4002,272,7.0,0
4003,272,8.0,0
4004,272,6.0,0
4005,272,8.0,0
4006,272,7.0,0
4007,272,9.0,0
4008,272,10.0,0
4009,272,8.0,0
4010,272,6.0,0
4011,273,8.0,0
4012,273,8.0,0
4013,273,9.0,0
4014,273,5.0,0
4015,273,8.0,0
4016,273,7.0,0
4017,273,8.0,0
4018,273,8.0,0
4019,273,8.0,0
4020,273,7.0,0
4021,273,9.0,0
4022,273,8.0,0
4023,273,5.0,0
4024,273,9.0,0
4025,273,9.0,0
4026,273,5.0,0
4027,273,9.0,1
4028,273,8.0,0
4029,273,7.0,0
4030,273,5.0,0
4031,273,7.0,0
4032,274,8.0,1
4033,274,8.0,1
4034,274,10.0,0
4035,274,6.0,0
4036,274,8.0,0
4037,274,8.0,0
4038,274,5.0,0
4039,274,8.0,0
4040,274,8.0,0
4041,274,6.0,0
4042,274,7.0,0
4043,274,9.0,1
4044,274,8.0,1
4045,274,2.0,0
4046,274,8.0,0
4047,274,3.0,0
4048,274,9.0,1
4049,274,8.0,1
4050,274,7.0,0
4051,274,4.0,0
4052,274,8.0,0
4053,275,8.0,0
4054,275,7.0,0
4055,275,6.0,0
4056,275,6.0,0
4057,275,7.0,0
4058,275,7.0,0
4059,275,6.0,0
4061,275,8.0,0
4062,275,7.0,1
4063,275,8.0,0
4064,275,7.0,0
4065,275,7.0,0
4066,275,7.0,0
4067,275,8.0,0
4068,275,7.0,0
4069,275,8.0,0
4070,275,7.0,0
4071,275,8.0,0
4072,275,6.0,0
4073,275,6.0,0
4074,276,8.0,0
4075,276,7.0,0
4076,276,10.0,0
4077,276,5.0,0
4078,276,9.0,0
4079,276,4.0,0
4080,276,9.0,1
4081,276,10.0,0
4082,276,8.0,1
4083,276,9.0,1
4084,276,7.0,0
4085,276,7.0,0
4086,276,6.0,0
4087,276,6.0,0
4088,276,6.0,0
4089,276,3.0,0
4090,276,8.0,1
4091,276,8.0,0
4092,276,8.0,1
4093,276,4.0,0
4094,276,5.0,0
4095,277,7.0,0
4096,277,7.0,0
4097,277,7.0,0
4098,277,6.0,0
4099,277,7.0,0
4100,277,6.0,0
4101,277,8.0,1
4102,277,8.0,1
4103,277,8.0,1
4104,277,7.0,1
4105,277,5.0,0
4106,277,7.0,0
4107,277,7.0,0
4108,277,7.0,0
4109,277,7.0,0
4110,277,7.0,0
4111,277,8.0,1
4112,277,7.0,0
4113,277,8.0,0
4114,277,6.0,0
4115,277,6.0,0
4116,278,8.0,0
4117,278,7.0,0
4118,278,8.0,0
4119,278,5.0,0
4120,278,8.0,0
4121,278,5.0,0
4122,278,7.0,0
4123,278,5.0,0
4124,278,5.0,0
4125,278,6.0,0
4126,278,6.0,0
4127,278,8.0,0
4128,278,7.0,0
4129,278,7.0,0
4130,278,8.0,0
4131,278,6.0,0
4132,278,7.0,0
4133,278,8.0,0
4134,278,6.0,0
4135,278,7.0,0
4136,278,7.0,0
4137,279,9.0,0
4138,279,7.0,0
4139,279,8.0,0
4140,279,7.0,0
4141,279,8.0,1
4142,279,7.0,0
4143,279,8.0,0
4144,279,6.0,0
4145,279,8.0,0
4146,279,10.0,0
4147,279,9.0,0
4148,279,8.0,0
4149,279,9.0,1
4150,279,9.0,0
4151,279,8.0,0
4152,279,8.0,0
4153,279,9.0,1
4154,279,9.0,1
4155,279,9.0,1
4156,279,6.0,0
4157,279,5.0,0
4158,280,7.0,0
4159,280,7.0,0
4160,280,8.0,0
4161,280,8.0,0
4162,280,8.0,0
4163,280,6.0,0
4164,280,8.0,1
4165,280,9.0,0
4166,280,8.0,1
4167,280,8.0,1
4168,280,7.0,0
4169,280,8.0,0
4170,280,7.0,1
4171,280,8.0,0
4172,280,7.0,0
4173,280,5.0,0
4174,280,7.0,0
4175,280,8.0,0
4176,280,8.0,1
4177,280,6.0,0
4178,280,6.0,0
4179,281,8.0,0
4180,281,8.0,0
4181,281,7.0,0
4182,281,4.0,0
4183,281,7.0,0
4184,281,5.0,0
4185,281,6.0,0
4186,281,7.0,0
4187,281,9.0,0
4188,281,9.0,0
4189,281,7.0,0
4190,281,9.0,0
4191,281,6.0,0
4192,281,8.0,1
4193,281,10.0,0
4194,281,6.0,0
4195,281,8.0,0
4196,281,10.0,0
4197,281,10.0,1
4198,281,7.0,0
4199,281,3.0,0
4200,282,7.0,0
4201,282,9.0,0
4202,282,7.0,0
4203,282,7.0,0
4204,282,7.0,1
4205,282,8.0,0
4206,282,8.0,1
4207,282,7.0,0
4208,282,9.0,1
4209,282,7.0,0
4210,282,7.0,0
4211,282,8.0,1
4212,282,7.0,1
4213,282,7.0,0
4214,282,7.0,0
4215,282,8.0,0
4216,282,9.0,0
4217,282,8.0,0
4218,282,9.0,1
4219,282,8.0,1
4220,282,8.0,0
4221,283,9.0,0
4222,283,3.0,0
4223,283,10.0,0
4224,283,9.0,0
4225,283,9.0,0
4226,283,10.0,0
4227,283,9.0,1
4228,283,9.0,0
4229,283,7.0,0
4230,283,6.0,0
4231,283,10.0,0
4232,283,1.0,0
4233,283,10.0,0
4234,283,10.0,0
4235,283,10.0,0
4236,283,5.0,0
4237,283,10.0,0
4238,283,9.0,1
4239,283,9.0,0
4240,283,9.0,0
4241,283,10.0,0
4248,284,7.0,1
4249,284,6.0,0
4251,284,8.0,0
4263,285,5.0,0
4264,285,5.0,1
4265,285,8.0,0
4266,285,3.0,0
4267,285,6.0,0
4268,285,8.0,0
4269,285,7.0,0
4270,285,9.0,0
4271,285,6.0,1
4272,285,6.0,0
4273,285,7.0,0
4274,285,6.0,0
4275,285,7.0,0
4276,285,7.0,0
4277,285,7.5,0
4278,285,6.0,0
4279,285,8.5,0
4280,285,8.0,0
4281,285,6.0,0
4282,285,6.0,0
4283,285,8.0,0
4284,286,8.0,0
4286,286,9.0,0
4287,286,7.0,0
4288,286,7.0,0
4289,286,8.0,0
4290,286,8.0,0
4291,286,8.0,0
4292,286,8.0,0
4293,286,8.0,0
4294,286,9.0,0
4295,286,8.0,0
4296,286,8.0,0
4297,286,9.0,0
4298,286,8.0,0
4299,286,7.0,0
4300,286,8.0,0
4301,286,7.0,0
4302,286,9.0,0
4303,286,8.0,0
4304,286,9.0,0
4305,287,7.0,0
4306,287,6.0,0
4307,287,7.0,0
4308,287,5.0,0
4309,287,6.0,0
4310,287,7.0,0
4311,287,5.0,0
4312,287,6.0,0
4313,287,8.0,0
4314,287,5.0,0
4315,287,6.0,0
4316,287,8.0,0
4317,287,8.0,0
4318,287,7.0,0
4319,287,7.0,0
4320,287,9.0,0
4321,287,9.0,0
4322,287,8.0,0
4323,287,7.0,0
4324,287,8.0,0
4325,287,9.0,0
4326,288,5.0,0
4327,288,6.0,0
4328,288,7.0,0
4329,288,3.0,0
4330,288,6.0,0
4331,288,6.0,0
4332,288,5.0,0
4333,288,5.0,0
4334,288,5.0,0
4335,288,6.0,0
4336,288,7.0,0
4337,288,7.0,1
4338,288,5.0,0
4339,288,5.0,0
4340,288,7.0,1
4341,288,3.0,0
4342,288,6.0,1
4343,288,7.0,1
4344,288,5.0,0
4345,288,3.0,0
4346,288,4.0,0
4347,289,6.0,0
4348,289,6.0,0
4349,289,8.0,0
4350,289,7.0,0
4351,289,8.0,1
4352,289,6.0,0
4353,289,7.0,0
4354,289,7.0,0
4355,289,4.0,0
4356,289,6.0,0
4357,289,9.0,0
4358,289,8.0,1
4359,289,5.0,0
4360,289,5.0,0
4361,289,8.0,1
4362,289,5.0,0
4363,289,8.0,1
4364,289,10.0,1
4365,289,7.0,0
4366,289,4.0,0
4367,289,4.0,0
4368,290,6.0,0
4369,290,6.0,0
4370,290,6.0,0
4371,290,6.0,0
4372,290,8.0,0
4373,290,7.0,0
4374,290,7.0,0
4375,290,8.0,0
4376,290,9.0,0
4377,290,8.0,0
4378,290,6.0,0
4379,290,8.0,1
4380,290,7.0,0
4381,290,6.0,0
4382,290,7.0,0
4383,290,5.0,0
4384,290,8.0,1
4385,290,7.0,0
4386,290,8.0,0
4387,290,6.0,0
4388,290,6.0,0
4389,291,8.0,1
4390,291,8.0,0
4391,291,8.0,0
4392,291,8.0,0
4393,291,8.0,0
4394,291,6.0,0
4395,291,8.0,0
4396,291,7.0,0
4397,291,8.0,1
4398,291,8.0,1
4399,291,9.0,0
4400,291,8.0,0
4401,291,7.0,0
4402,291,9.0,0
4403,291,9.0,1
4404,291,8.0,0
4405,291,9.0,0
4406,291,8.0,1
4407,291,8.0,0
4408,291,7.0,0
4409,291,7.0,0
4410,292,6.0,0
4411,292,8.0,0
4412,292,7.0,0
4413,292,8.0,0
4414,292,7.0,0
4415,292,7.0,0
4416,292,8.0,1
4417,292,9.0,0
4418,292,9.0,0
4419,292,7.0,0
4420,292,10.0,0
4421,292,10.0,1
4422,292,10.0,0
4423,292,7.0,0
4424,292,8.0,1
4425,292,7.0,0
4426,292,7.0,1
4427,292,7.0,0
4428,292,8.0,0
4429,292,7.0,0
4430,292,6.0,0
4431,293,7.0,0
4432,293,7.0,0
4433,293,8.0,0
4434,293,6.0,0
4435,293,9.0,0
4436,293,6.0,0
4437,293,7.0,0
4438,293,6.0,0
4439,293,8.0,0
4440,293,7.0,0
4441,293,7.0,0
4442,293,8.0,0
4443,293,7.0,0
4444,293,4.0,0
4445,293,6.0,0
4446,293,7.0,0
4447,293,9.0,1
4448,293,8.0,0
4449,293,6.0,0
4450,293,6.0,1
4451,293,6.0,0
4452,294,9.0,0
4453,294,8.0,0
4454,294,5.0,0
4455,294,6.0,0
4456,294,7.0,0
4457,294,8.0,0
4458,294,8.0,0
4459,294,8.0,0
4460,294,9.0,1
4461,294,7.0,0
4462,294,8.0,0
4463,294,7.0,0
4464,294,7.0,0
4465,294,7.0,0
4466,295,9.0,0
4468,295,10.0,0
4470,295,7.0,0
4472,295,9.0,0
4473,295,8.0,0
4474,295,8.0,0
4476,295,8.0,0
4478,295,8.0,0
4480,296,6.0,0
4481,296,9.0,0
4482,296,5.0,0
4483,296,6.0,0
4484,296,6.0,0
4485,296,9.0,0
4486,296,6.0,0
4487,296,8.0,0
4488,296,8.0,1
4489,296,8.0,1
4490,296,5.0,0
4491,296,9.0,1
4492,296,5.0,0
4493,296,8.0,0
4494,297,8.0,1
4495,297,8.0,0
4496,297,9.0,1
4497,297,9.0,0
4498,297,5.0,0
4499,297,7.0,0
4500,297,7.0,0
4501,297,7.0,0
4502,297,7.0,1
4503,297,7.0,0
4504,297,8.0,0
4505,297,10.0,1
4506,297,7.0,0
4507,297,7.0,0
4508,298,8.0,0
4509,298,9.0,0
4510,298,8.0,0
4511,298,9.0,0
4512,298,9.0,0
4513,298,8.0,0
4514,298,8.0,0
4515,298,8.0,0
4516,298,9.0,0
4517,298,8.0,0
4518,298,8.0,0
4519,298,7.0,0
4520,298,7.0,0
4521,298,7.0,0
4522,299,10.0,0
4523,299,8.0,0
4524,299,8.0,0
4525,299,9.0,0
4526,299,9.0,0
4527,299,9.0,0
4528,299,8.0,0
4529,299,10.0,0
4530,299,10.0,1
4531,299,9.0,0
4532,299,10.0,0
4533,299,8.0,0
4534,299,9.0,0
4535,299,7.0,0
4536,300,10.0,0
4537,300,10.0,0
4538,300,10.0,0
4539,300,9.0,0
4540,300,9.0,0
4541,300,10.0,0
4542,300,10.0,0
4543,300,10.0,0
4544,300,9.0,1
4545,300,10.0,0
4546,300,9.0,0
4547,300,10.0,1
4548,300,10.0,0
4549,300,10.0,0
4550,301,8.0,0
4551,301,10.0,1
4552,301,7.0,0
4553,301,9.0,1
4554,301,8.0,0
4555,301,8.0,0
4556,301,7.0,0
4557,301,6.0,0
4558,301,7.0,0
4559,301,8.0,0
4560,301,10.0,0
4561,301,10.0,0
4562,301,10.0,0
4563,301,7.0,0
4564,302,10.0,0
4565,302,8.0,0
4568,302,10.0,0
4570,302,10.0,0
4571,302,6.0,0
4572,302,6.0,0
4574,302,5.0,0
4575,302,8.0,0
4576,302,8.0,0
4578,303,7.0,0
4579,303,8.0,0
4580,303,7.0,0
4581,303,8.0,0
4582,303,9.0,0
4583,303,8.0,1
4584,303,9.0,0
4585,303,8.0,0
4586,303,8.0,0
4587,303,7.0,0
4588,303,7.0,0
4589,303,5.0,0
4590,303,9.0,0
4591,303,8.0,0
4592,304,9.0,0
4593,304,8.0,0
4594,304,9.0,0
4595,304,7.0,0
4596,304,8.0,0
4597,304,8.0,0
4598,304,10.0,0
4599,304,10.0,0
4600,304,9.0,0
4601,304,8.0,1
4602,304,7.0,0
4603,304,5.0,0
4604,304,7.0,0
4605,304,6.0,0
4606,305,8.0,0
4607,305,9.0,1
4608,305,8.0,0
4609,305,8.0,0
4610,305,8.0,0
4611,305,7.0,0
4612,305,9.0,0
4613,305,9.0,1
4614,305,7.0,0
4615,305,8.0,0
4616,305,8.0,0
4617,305,7.0,0
4618,305,7.0,0
4619,305,7.0,0
4620,306,9.0,0
4621,306,8.0,0
4622,306,6.0,0
4623,306,7.0,0
4624,306,8.0,0
4625,306,8.0,0
4626,306,7.0,0
4627,306,8.0,1
4628,306,8.0,0
4629,306,8.0,0
4630,306,6.0,0
4631,306,6.0,0
4632,306,7.0,0
4633,306,8.0,0
4634,307,7.0,0
4635,307,6.0,0
4636,307,6.0,0
4637,307,8.0,0
4638,307,7.5,1
4639,307,9.0,0
4640,307,8.0,0
4641,307,8.0,0
4642,307,7.0,1
4643,307,7.0,1
4644,307,7.0,0
4645,307,6.0,0
4646,307,6.0,0
4647,307,8.0,0
4648,308,9.0,0
4649,308,8.0,0
4650,308,8.0,0
4651,308,8.0,1
4652,308,9.0,0
4653,308,8.0,0
4654,308,8.0,0
4655,308,8.0,0
4656,308,10.0,0
4657,308,10.0,0
4658,308,8.0,0
4659,308,8.0,0
4660,308,10.0,0
4661,308,9.0,0
4662,309,10.0,0
4663,309,8.0,0
4664,309,10.0,0
4665,309,8.0,0
4666,309,8.0,0
4667,309,9.0,0
4668,309,8.0,0
4669,309,10.0,1
4670,309,4.0,0
4671,309,10.0,0
4672,309,8.0,0
4673,309,10.0,1
4674,309,8.0,0
4675,309,10.0,0
4676,310,8.0,0
4677,310,7.0,0
4678,310,8.0,0
4679,310,7.0,1
4680,310,7.0,0
4681,310,6.0,0
4682,310,6.0,0
4683,310,7.0,0
4684,310,5.0,0
4685,310,7.0,0
4686,310,7.0,0
4687,310,7.0,0
4688,310,7.0,0
4689,310,8.0,0
4690,311,8.0,0
4691,311,5.0,0
4692,311,7.0,0
4693,311,5.0,0
4694,311,6.0,0
4695,311,6.0,0
4696,311,5.0,0
4697,311,7.0,1
4698,311,2.0,0
4699,311,7.0,0
4700,311,4.0,0
4701,311,6.0,0
4702,311,5.0,0
4703,311,6.0,0
4704,312,8.0,0
4705,312,6.0,0
4706,312,7.0,0
4707,312,5.0,0
4708,312,7.0,0
4709,312,8.0,0
4710,312,6.0,0
4711,312,8.0,0
4712,312,4.0,0
4713,312,8.0,0
4714,312,6.0,0
4715,312,8.0,0
4716,312,6.0,0
4717,312,8.0,1
4718,313,6.0,0
4719,313,8.0,0
4720,313,9.0,0
4721,313,6.0,0
4722,313,7.0,0
4723,313,7.0,0
4724,313,7.0,0
4725,313,9.0,0
4726,313,4.0,0
4727,313,9.0,1
4728,313,7.0,0
4729,313,7.0,0
4730,313,6.0,0
4731,313,9.0,0
4732,314,6.0,0
4733,314,5.0,0
4734,314,6.0,0
4735,314,6.0,0
4736,314,5.0,0
4737,314,5.0,0
4738,314,7.0,0
4739,314,7.0,0
4740,314,6.0,0
4741,314,7.0,0
4742,314,5.0,0
4743,314,6.0,0
4744,314,7.0,0
4745,314,7.0,0
4746,315,10.0,0
4747,315,9.0,0
4748,315,8.0,0
4749,315,8.0,0
4750,315,9.0,0
4751,315,9.0,0
4752,315,9.0,0
4753,315,8.0,0
4754,315,6.0,0
4755,315,7.0,0
4756,315,8.0,0
4757,315,8.0,1
4758,315,9.0,1
4759,315,10.0,0
4760,316,9.0,1
4761,316,6.0,0
4762,316,8.0,1
4763,316,6.0,1
4764,316,5.0,0
4765,316,7.0,1
4766,316,8.0,1
4767,316,8.0,0
4768,316,6.0,0
4769,316,6.0,0
4770,316,8.0,0
4771,316,5.0,0
4772,316,5.0,0
4773,316,7.0,1
4774,317,9.0,0
4775,317,7.0,0
4776,317,9.0,1
4777,317,6.0,0
4778,317,7.0,0
4779,317,8.0,0
4780,317,8.0,0
4781,317,10.0,0
4782,317,8.0,0
4783,317,9.0,0
4784,317,8.0,1
4785,317,9.0,0
4786,317,7.0,0
4787,317,7.0,1
4788,318,7.0,0
4789,318,6.0,0
4790,318,7.0,0
4791,318,6.0,0
4792,318,7.0,0
4793,318,8.0,0
4794,318,7.0,0
4795,318,7.0,0
4796,318,5.0,0
4797,318,5.0,0
4798,318,5.0,0
4799,318,5.0,0
4800,318,5.0,0
4801,318,7.0,0
4802,319,9.0,0
4803,319,7.0,0
4804,319,7.0,1
4805,319,7.0,1
4806,319,8.0,0
4807,319,8.0,0
4808,319,9.0,1
4809,319,7.0,0
4810,319,7.0,0
4811,319,8.0,0
4812,319,6.0,0
4813,319,6.0,0
4814,319,7.0,0
4815,319,7.0,0
4816,320,10.0,0
4817,320,7.0,0
4818,320,8.0,0
4819,320,7.0,0
4820,320,7.0,0
4821,320,8.0,0
4822,320,5.0,0
4823,320,9.0,0
4824,320,6.0,0
4825,320,7.0,0
4826,320,6.0,0
4827,320,9.0,0
4828,320,4.0,0
4829,320,8.0,0
4830,321,7.0,0
4831,321,6.0,0
4832,321,7.0,0
4833,321,7.0,0
4834,321,7.0,0
4835,321,7.0,0
4836,321,7.0,0
4837,321,8.0,0
4838,321,7.0,0
4839,321,7.0,0
4840,321,6.0,0
4841,321,7.0,0
4842,321,7.0,0
4843,321,7.0,0
4844,322,10.0,0
4845,322,10.0,0
4846,322,10.0,0
4847,322,10.0,0
4848,322,10.0,0
4849,322,10.0,1
4850,322,10.0,0
4851,322,10.0,1
4852,322,10.0,0
4853,323,8.0,1
4854,323,8.0,1
4855,323,8.0,0
4857,323,7.0,0
4858,323,7.0,0
4859,323,7.0,0
4860,323,7.0,1
4862,324,10.0,1
4863,324,7.0,0
4864,324,8.0,0
4865,324,10.0,1
4866,324,8.0,1
4867,324,9.0,0
4868,324,9.0,0
4869,324,9.0,0
4870,324,9.0,1
4871,325,8.0,0
4872,325,7.0,0
4873,325,7.0,0
4874,325,8.0,0
4875,325,6.0,0
4876,325,8.0,1
4877,325,7.0,1
4878,325,7.0,1
4879,325,6.0,0
4880,326,8.0,0
4881,326,9.0,0
4882,326,9.0,0
4883,326,10.0,0
4884,326,9.0,0
4885,326,9.0,1
4886,326,9.0,1
4887,326,8.0,0
4888,326,9.0,0
4889,327,8.0,0
4890,327,8.0,0
4891,327,8.0,0
4892,327,8.0,0
4893,327,8.0,0
4894,327,8.0,0
4895,327,8.0,0
4896,327,8.0,0
4897,327,7.0,0
4898,328,8.0,0
4899,328,8.0,0
4900,328,8.0,0
4901,328,8.0,0
4902,328,8.0,0
4903,328,8.0,0
4904,328,7.0,0
4905,328,8.0,1
4906,328,7.0,0
4907,329,7.0,0
4908,329,8.0,0
4909,329,8.0,0
4910,329,8.0,0
4911,329,9.0,0
4912,329,8.0,0
4913,329,8.0,0
4914,329,7.0,0
4915,329,7.0,0
4916,330,8.0,0
4917,330,9.0,1
4918,330,6.0,0
4919,330,9.0,0
4920,330,8.0,0
4921,330,8.0,0
4922,330,8.0,0
4923,330,6.0,0
4924,330,8.0,0
4925,331,8.0,0
4926,331,5.0,0
4927,331,7.0,0
4928,331,7.0,0
4929,331,7.0,0
4930,331,7.0,0
4931,331,7.0,0
4932,331,7.0,0
4933,331,7.0,0
4934,332,7.0,0
4935,332,9.0,1
4936,332,9.0,1
4937,332,9.0,0
4938,332,9.0,0
4939,332,10.0,0
4940,332,9.0,0
4941,332,8.0,0
4942,332,8.0,0
4943,332,8.0,0
4944,333,7.0,0
4945,333,7.0,1
4946,333,7.0,0
4947,333,7.0,0
4948,333,5.0,0
4949,333,7.0,0
4950,333,7.0,0
4951,333,6.0,0
4952,333,7.0,1
4953,333,3.0,0
4954,334,6.0,0
4955,334,7.0,0
4956,334,6.0,0
4957,334,8.0,0
4958,334,8.0,0
4959,334,7.0,0
4960,334,8.0,0
4961,334,7.0,0
4962,334,8.0,0
4963,334,7.0,0
4964,335,4.0,0
4965,335,8.0,0
4966,335,7.0,1
4967,335,5.0,0
4968,335,6.0,0
4969,335,7.0,0
4970,335,6.0,0
4971,335,5.0,0
4972,335,8.0,0
4973,335,4.0,0
4974,336,8.0,0
4975,336,4.0,0
4976,336,6.0,1
4977,336,8.0,0
4978,336,7.0,0
4979,336,7.0,0
4980,336,7.0,0
4981,336,5.0,0
4982,336,7.0,0
4983,336,7.0,0
4984,337,9.0,1
4985,337,9.0,0
4986,337,7.0,0
4987,337,9.0,1
4988,337,9.0,1
4989,337,10.0,0
4990,337,8.0,0
4991,337,8.0,0
4992,337,8.0,0
4993,337,7.0,0
4994,338,6.0,0
4995,338,7.0,0
4996,338,6.0,0
4997,338,7.0,1
4998,338,8.0,1
4999,338,8.0,0
5000,338,8.0,0
5001,338,7.0,0
5002,338,8.0,0
5003,338,7.0,0
5004,339,7.0,1
5005,339,8.0,1
5006,339,7.0,0
5007,339,7.0,1
5008,339,6.0,0
5009,339,9.0,0
5010,339,8.0,1
5011,339,8.0,0
5012,339,9.0,0
5013,339,5.0,0
5014,340,8.0,0
5015,340,7.0,0
5016,340,8.0,1
5017,340,6.0,0
5018,340,6.0,0
5019,340,6.0,0
5020,340,7.0,0
5021,340,7.0,0
5022,340,8.0,0
5023,340,6.0,0
5024,341,6.0,0
5025,341,6.0,0
5026,341,8.0,0
5027,341,8.0,0
5028,341,8.0,0
5029,341,10.0,1
5030,341,10.0,0
5031,341,8.0,1
5033,341,8.0,0
5034,341,6.0,1
5036,341,8.0,0
5037,341,9.0,0
5038,341,9.0,0
5039,341,10.0,0
5040,341,6.0,0
5041,341,8.0,0
5042,342,10.0,0
5043,342,4.0,0
5044,342,6.0,0
5045,342,7.0,0
5046,342,5.0,0
5047,342,6.0,0
5048,342,8.0,1
5049,342,6.0,0
5050,342,5.0,0
5051,342,9.0,0
5053,342,7.0,0
5055,342,5.0,0
5056,342,6.0,0
5057,342,10.0,0
5058,342,6.0,0
5059,342,7.0,0
5060,343,5.0,1
5061,343,7.0,1
5062,343,7.0,0
5063,343,7.0,0
5064,343,8.0,0
5065,343,8.0,0
5066,343,8.0,0
5067,343,8.0,0
5068,343,5.0,0
5069,343,7.0,0
5070,343,6.0,0
5071,343,7.0,0
5072,343,7.0,0
5073,343,8.0,0
5075,343,8.0,0
5077,343,7.0,0
5078,344,9.0,0
5079,344,8.0,0
5080,344,5.0,0
5081,344,9.0,1
5082,344,6.0,0
5083,344,8.0,1
5084,344,7.0,0
5085,344,7.0,0
5086,344,7.0,1
5087,344,8.0,0
5088,344,8.0,0
5090,344,9.0,0
5092,344,6.0,0
5093,344,9.0,0
5094,344,7.0,1
5095,344,6.0,0
5097,345,10.0,0
5098,345,10.0,0
5099,345,8.0,1
5100,345,9.0,0
5101,345,10.0,1
5102,345,9.0,0
5103,345,9.0,1
5104,345,8.0,1
5105,345,10.0,0
5106,345,8.0,0
5107,345,7.0,0
5108,345,8.0,0
5109,345,9.0,0
5110,345,9.0,0
5111,345,9.0,0
5112,345,8.0,0
5113,345,10.0,0
5114,346,8.0,0
5115,346,9.0,0
5116,346,10.0,0
5117,346,8.0,0
5118,346,10.0,0
5119,346,9.0,1
5120,346,9.0,1
5121,346,8.0,0
5122,346,9.0,0
5123,346,8.0,1
5124,346,8.0,0
5125,346,9.0,1
5126,346,8.0,1
5127,346,8.0,0
5128,346,9.0,0
5130,346,5.0,0
5131,346,7.0,1
5132,347,5.0,0
5133,347,8.0,0
5134,347,9.0,0
5135,347,9.0,0
5137,347,9.0,0
5140,347,9.0,0
5141,347,8.0,0
5142,347,9.0,0
5143,347,8.0,0
5144,347,8.0,0
5145,347,7.0,0
5146,347,5.0,0
5147,347,7.0,0
5148,347,7.0,0
5150,348,10.0,0
5151,348,7.0,0
5152,348,10.0,1
5153,348,9.0,0
5154,348,10.0,0
5155,348,10.0,0
5156,348,8.0,0
5157,348,8.0,0
5158,348,6.0,0
5159,348,10.0,0
5160,348,9.0,0
5161,348,10.0,0
5162,348,9.0,0
5163,348,10.0,0
5164,348,8.0,0
5165,348,10.0,0
5166,348,8.0,0
5167,348,9.0,0
5168,349,5.0,0
5169,349,9.0,1
5170,349,6.0,0
5171,349,8.0,0
5172,349,8.0,0
5173,349,8.0,1
5174,349,7.0,1
5175,349,6.0,1
5177,349,7.0,0
5178,349,7.0,1
5179,349,8.0,1
5180,349,8.0,1
5181,349,8.0,0
5182,349,5.0,1
5183,349,9.0,0
5184,349,7.0,0
5185,349,6.0,0
5186,350,9.0,0
5187,350,8.0,0
5188,350,8.0,0
5189,350,6.0,0
5190,350,7.0,0
5191,350,9.0,1
5192,350,9.0,0
5193,350,9.0,1
5194,350,4.0,0
5195,350,8.0,0
5196,350,7.0,0
5197,350,7.0,0
5198,350,7.0,1
5199,350,7.0,0
5200,350,6.0,0
5201,350,8.0,0
5202,350,6.0,0
5203,350,7.0,0
5205,351,7.0,1
5206,351,7.0,0
5207,351,8.0,1
5208,351,6.0,0
5209,351,8.0,0
5210,351,7.0,0
5211,351,7.0,0
5212,351,8.0,1
5213,351,8.0,0
5214,351,3.0,0
5215,351,6.0,0
5216,351,9.0,1
5217,351,7.0,0
5218,351,8.0,1
5219,351,8.0,0
5220,351,7.0,0
5221,351,7.0,0
5222,352,7.0,0
5223,352,8.0,0
5224,352,8.0,1
5225,352,8.0,1
5226,352,7.0,0
5227,352,8.0,0
5228,352,7.0,0
5229,352,8.0,0
5230,352,7.0,1
5231,352,8.0,0
5232,352,8.0,0
5233,352,9.0,0
5234,352,7.0,0
5235,352,7.0,0
5236,352,8.0,0
5237,352,8.0,0
5238,352,6.0,0
5239,352,6.0,0
5240,353,5.0,0
5241,353,8.0,0
5242,353,8.0,0
5243,353,8.0,0
5244,353,7.0,0
5245,353,7.0,0
5248,353,8.0,1
5249,353,7.0,0
5250,353,7.0,0
5251,353,8.0,0
5252,353,8.0,0
5253,353,7.0,0
5254,353,6.0,0
5255,353,7.0,0
5256,353,7.0,0
5257,353,6.0,0
5258,354,4.0,0
5259,354,10.0,1
5260,354,4.0,0
5261,354,8.0,1
5262,354,8.0,1
5263,354,10.0,1
5264,354,6.0,0
5265,354,9.0,1
5266,354,8.0,1
5267,354,9.0,0
5268,354,10.0,1
5269,354,7.0,1
5270,354,10.0,0
5272,354,6.0,0
5273,354,10.0,0
5274,354,10.0,0
5275,354,8.0,0
5276,355,7.0,0
5277,355,9.0,0
5278,355,7.0,0
5279,355,9.0,0
5280,355,9.0,0
5281,355,7.0,1
5282,355,8.0,0
5283,355,5.0,0
5286,355,8.0,0
5287,355,7.0,0
5288,355,8.0,0
5290,355,7.0,0
5291,355,9.0,0
5292,355,8.0,0
5293,355,6.0,0
5294,356,7.0,0
5297,356,7.0,0
5298,356,7.0,0
5300,356,7.0,1
5301,356,7.0,0
5304,356,7.0,0
5307,356,7.0,0
5308,356,6.0,0
